nzft_id,entity,entity_clean,transition_plan,coalitions,country_cpi,region_cpi,entity_sector_cpi,entity_subsector_cpi,aum_quartile,aum_or_total_assets
NZFT_01829,the carlyle group,The Carlyle Group,False,,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Large,441020.0
NZFT_01832,the fonds de pensions nestlé,Fonds de Pensions Nestlé,False,,Switzerland,Western Europe,Asset Owner,Pension Fund,Medium-small,8544.0
NZFT_01833,the goldman sachs group,Goldman Sachs,False,,United States of America,US & Canada,Bank,Investment Bank,Large,3137000.0
NZFT_01834,the jordan company,TJC,False,PRI,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Medium-small,14914.0
NZFT_01836,the norinchukin bank,Norinchukin Bank,True,"CA100, PCAF, PRB",Japan,East Asia and Pacific,Bank,Commercial Bank,Large,372691.0
NZFT_01837,the pension fund swiss re,The Pension Fund Swiss Re,False,,Switzerland,Western Europe,Asset Owner,Pension Fund,Medium-small,5038.0
NZFT_01838,the people's pension,People's Pension,False,,United Kingdom,Western Europe,Asset Owner,Pension Fund,Medium-large,25398.0
NZFT_01839,the rock creek group,RockCreek,False,"NZAM, PRI",United States of America,US & Canada,Asset Manager,Asset Manager,Medium-small,13800.0
NZFT_01841,the winnipeg civic employees’ benefits program,The Winnipeg Civic Employees’ Benefits Program,False,,Canada,US & Canada,Asset Owner,Pension Fund,Medium-small,6764.0
NZFT_01842,thoma bravo,Thoma Bravo,False,PRI,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Medium-large,59060.0
NZFT_01843,thomas h. lee partners,Thomas H. Lee Partners,False,PRI,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Medium-small,13198.0
NZFT_01844,thornburg investment,Thornburg Investment,False,"IFRS, PRI",United States of America,US & Canada,Asset Manager,Asset Manager,Medium-large,38696.0
NZFT_01845,tiaa-cref pension plan,TIAA-CREF Pension Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,8751.0
NZFT_01846,tianhong asset management,Tianhong Asset Management,False,,China,East Asia and Pacific,Asset Manager,Asset Manager,Large,187597.0
NZFT_01848,tiger global management,Tiger Global Management,False,VCA,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Medium-large,25695.0
NZFT_01849,tikehau capital,Tikehau Capital,False,"NZAM, PRI",France,Western Europe,Asset Manager,Asset Manager,Medium-large,44666.0
NZFT_01850,timor-leste petroleum fund (tlpf),Timor-Leste Petroleum Fund (TLPF),False,,Timor Leste,East Asia and Pacific,Asset Owner,Sovereign Wealth Fund,Medium-large,18000.0
NZFT_01851,togethr super (equip super and catholic super),Togethr Super (Equip & Catholic Super),False,,Australia,Other Oceania,Asset Owner,Pension Fund,Medium-large,30000.0
NZFT_01852,tokio marine asset management,Tokio Marine Asset Management,False,"NZAM, PRI",Japan,East Asia and Pacific,Asset Manager,Asset Manager,Large,75900.0
NZFT_01853,tokio marine holdings,Tokio Marine Holdings,True,PSI,Japan,East Asia and Pacific,Insurer,Insurance,Medium-large,38968.0
NZFT_01854,toronto transit commission pension plan,Toronto Transit Commission Pension Plan,False,,Canada,US & Canada,Asset Owner,Pension Fund,Medium-small,6149.0
NZFT_01855,toronto-dominion bank,Toronto-Dominion Bank,True,CPLC,Canada,US & Canada,Bank,Commercial Bank,Large,373803.0
NZFT_01856,tpg,TPG,False,PRI,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Medium-small,13171.0
NZFT_01857,tpt investment management,TPT Investment Management,False,,United Kingdom,Western Europe,Asset Owner,Pension Fund,Medium-small,15877.0
NZFT_01858,transport for london,TfL Pension Fund,True,"A4S, PRI",United Kingdom,Western Europe,Asset Owner,Pension Fund,Medium-large,18743.0
NZFT_01859,tredje ap-fonden ap3,Tredje Ap-Fonden (AP3),True,"PAAO, CA100, PRI",Sweden,Western Europe,Asset Owner,Pension Fund,Medium-large,36001.0
NZFT_01862,triodos bank nv,Triodos Bank,True,"PCAF, PRB",Netherlands,Western Europe,Bank,Universal Bank,Medium-large,24000.0
NZFT_01866,truist financial corp.,Truist Financial,False,PCAF,United States of America,US & Canada,Bank,Commercial Bank,Large,531176.0
NZFT_01867,tsb bank,TSB,False,"NZBA, PCAF",United Kingdom,Western Europe,Bank,Universal Bank,Medium-large,61932.0
NZFT_01868,tsg consumer partners,TSG Consumer Partners,False,,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Medium-small,11935.0
NZFT_01869,tt international,TT International,False,"NZAM, PRI",United Kingdom,Western Europe,Asset Manager,Asset Manager,Medium-small,5816.0
NZFT_01870,tudor investment corp.,Tudor Investment Corporation,False,,United States of America,US & Canada,"PE, VC, and Hedge Fund",Hedge Fund,Medium-small,14600.0
NZFT_01872,turkey wealth fund,Turkey Wealth Fund,False,,Turkey,Central Asia and Eastern Europe,Asset Owner,Sovereign Wealth Fund,Large,158717.0
NZFT_01875,two sigma investments/two sigma advisers,Two Sigma Investments,False,,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Medium-large,44271.0
NZFT_01877,tyne & wear pension fund (lgps),Tyne & Wear Pension Fund (LGPS),False,,United Kingdom,Western Europe,Asset Owner,Pension Fund,Medium-small,10769.0
NZFT_01878,türkiye halk bankasi a.s. (halkbank),Türkiye Halk Bankasi (Halkbank),True,NZBA,Turkey,Central Asia and Eastern Europe,Bank,Universal Bank,Large,88720.0
NZFT_01879,türkiye i̇ş bankası a.ş. (işbank),Türkiye İŞ Bankası (Işbank),False,"NZBA, PRB",Turkey,Central Asia and Eastern Europe,Bank,Universal Bank,Large,112770.0
NZFT_01880,u.s. bancorp,U.S. Bancorp,False,,United States of America,US & Canada,Asset Manager,Asset Manager,Large,505125.0
NZFT_01881,ubp asset management (europe),UBP Asset Management (Europe),True,NZAM,Luxembourg,Western Europe,Asset Manager,Asset Manager,Large,166469.0
NZFT_01882,ubs ag,UBS,True,"NZBA, PCAF, PRB",Switzerland,Western Europe,Asset Manager,Asset Manager,Large,6087000.0
NZFT_01883,ubs asset management,UBS Asset Management,True,"NZAM, CA100, IFRS, PRI",United Kingdom,Western Europe,Asset Manager,Asset Manager,Large,1500000.0
NZFT_01884,ubs o'connor,USB O'Connor,False,,United States of America,US & Canada,"PE, VC, and Hedge Fund",Hedge Fund,Medium-small,11875.0
NZFT_01885,ubs sdic fund management co,UBS SDIC Fund Management,False,"NZAM, PRI",China,East Asia and Pacific,Asset Manager,Asset Manager,Medium-large,34000.0
NZFT_01886,ubs wealth management (corporate pensions bus),UBS Wealth Management (Corporate Pensions Bus),False,,Switzerland,Western Europe,Asset Owner,Pension Fund,Medium-large,29083.0
NZFT_01887,ufrd,Uzbekistan Fund for Reconstruction and Development (UFRD),False,,Uzbekistan,Central Asia and Eastern Europe,Asset Owner,Sovereign Wealth Fund,Medium-large,23000.0
NZFT_01889,uk power networks holdings pension scheme,UK Power Networks Holdings Pension Scheme,False,,United Kingdom,Western Europe,Asset Owner,Pension Fund,Medium-small,5326.0
NZFT_01890,un joint staff pension fund (unjspf),UN Joint Staff Pension Fund (UNJSPF),False,"NZAOA, CA100, PRI",United States of America,US & Canada,Asset Owner,Pension Fund,Large,72291.0
NZFT_01891,unicaja,Unicaja,False,"PCAF, PRB",Spain,Western Europe,Asset Manager,Asset Manager,Medium-small,12535.0
NZFT_01893,unicredit,Unicredit,True,"NZBA, IFRS, PRB",Italy,Western Europe,Bank,Commercial Bank,Large,861522.0
NZFT_01894,unigestion,Unigestion,False,"CA100, IFRS, PRI",Switzerland,Western Europe,Asset Manager,Asset Manager,Medium-large,18391.0
NZFT_01895,unilever uk pension fund trustees limited,Unilever UK Pension Fund Trustees Limited,False,"A4S, OPSC",United Kingdom,Western Europe,Asset Owner,Pension Fund,Medium-large,17938.0
NZFT_01896,union bancaire privee,Union Bancaire Privee,False,PRI,Switzerland,Western Europe,Asset Manager,Asset Manager,Large,154236.0
NZFT_01897,union investment,Union Investment,True,"NZAM, CA100",Germany,Western Europe,Asset Manager,Asset Manager,Large,458214.0
NZFT_01898,union mutualiste retraite (umr),Union Mutualiste Retraite (UMR),False,,France,Western Europe,Asset Owner,Pension Fund,Medium-small,9289.0
NZFT_01900,unipol assicurazioni s.p.a.,Unipol Assicurazioni,False,"NZAOA, PSI",Italy,Western Europe,Insurer,Insurance,Large,86960.0
NZFT_01902,uniqa insurance group ag,Uniqa Insurance Group,False,"NZAOA, CA100, PRI, PSI",Austria,Western Europe,Insurer,Insurance,Medium-large,21451.0
NZFT_01903,unisuper,UniSuper,False,"CA100, PRI",Australia,Other Oceania,Asset Owner,Pension Fund,Large,84620.0
NZFT_01904,united association national pension fund,United Association National Pension Fund,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,7160.0
NZFT_01907,"united food and commercial workers joint pension trust fund, southern california","United Food And Commercial Workers Joint Pension Trust Fund, Southern California",False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,5711.0
NZFT_01908,"united food and commercial workers union local 1996 pension fund, atlanta","United Food And Commercial Workers Union Local 1996 Pension Fund, Atlanta",False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,5563.0
NZFT_01910,united states steel pension plan,United States Steel Pension Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,6965.0
NZFT_01911,united steelworkers of america pension fund,United Steelworkers of America Pension Fund,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,6135.0
NZFT_01914,universal-investment,Universal Investment,False,PRI,Germany,Western Europe,Asset Manager,Asset Manager,Medium-large,54442.0
NZFT_01916,universities superannuation scheme,Universities Superannuation Scheme,True,"OPSC, PRI",United Kingdom,Western Europe,Asset Owner,Pension Fund,Large,77900.0
NZFT_01919,university of california retirement system (ucrp),University Of California Retirement System (UCRP),False,,United States of America,US & Canada,Asset Owner,Pension Fund,Large,118284.0
NZFT_01920,university of chicago retirement plan,University Of Chicago Retirement Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,7340.0
NZFT_01921,university of kentucky retirement plan,University Of Kentucky Retirement Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,6465.0
NZFT_01927,university of north carolina retirement system (unc system),University Of North Carolina Retirement System (UNC System),False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,7817.0
NZFT_01931,university of pennsylvania retirement plan (penn plan),University Of Pennsylvania Retirement Plan (Penn Plan),False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,14965.0
NZFT_01932,university of pittsburgh medical center retirement plan,University Of Pittsburgh Medical Center Retirement Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,10318.0
NZFT_01933,university of rochester retirement plan,University Of Rochester Retirement Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,6348.0
NZFT_01934,university of southern california retirement plan,University Of Southern California Retirement Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,8273.0
NZFT_01935,university of toronto asset management corporation,University Of Toronto Asset Management Corporation,False,"NZAOA, PRI",Canada,US & Canada,Asset Manager,Asset Manager,Medium-small,8200.0
NZFT_01936,university pension plan (upp),University Pension Plan (UPP),True,"NZAOA, IFRS, PRI",Canada,US & Canada,Asset Owner,Pension Fund,Medium-small,9344.0
NZFT_01937,university system of georgia retirement plan,University System Of Georgia Retirement Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,7940.0
NZFT_01940,univest,Univest,False,"NZAOA, PRI",United States of America,US & Canada,Bank,Universal Bank,Medium-small,8100.0
NZFT_01941,uob,United Overseas Bank (UOB),True,NZBA,Singapore,East Asia and Pacific,Bank,Investment Bank,Large,139004.0
NZFT_01942,utah retirement systems higher education retirement plan,Utah Retirement Systems Higher Education Retirement Plan,False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,8889.0
NZFT_01943,uti mutual fund,UTI Mutual Fund,False,,India,South Asia,Asset Manager,Asset Manager,Large,215982.0
NZFT_01944,uwv,UWV,False,,Netherlands,Western Europe,Asset Owner,Pension Fund,Medium-small,8894.0
NZFT_01946,valida,Valida,False,PRI,Austria,Western Europe,Asset Owner,Pension Fund,Medium-small,11304.0
NZFT_01948,valsts socialas apdrošinašanas agentura,Valsts Socialas Apdrošinašanas Agentura,False,,Latvia,Central Asia and Eastern Europe,Asset Owner,Pension Fund,Medium-small,7009.0
NZFT_01949,valtion eläkerahasto (ver),Valtion Eläkerahasto (VER),False,PRI,Finland,Western Europe,Asset Owner,Pension Fund,Medium-large,17692.0
NZFT_01950,values. real estate holding gmbh,VALUES Real Estate,False,,Germany,Western Europe,Asset Manager,REIT,Medium-small,5450.0
NZFT_01951,van lanschot kempen,Van Lanschot Kempen,True,"NZAM, PCAF, PRI",Netherlands,Western Europe,Asset Manager,Asset Manager,Large,154525.0
NZFT_01952,vancity,Vancity,False,"NZBA, IFRS, PCAF, PPCA, PRB",Canada,US & Canada,Bank,Commercial Bank,Medium-large,20035.0
NZFT_01953,vancity im,Vancity IM,False,"NZAM, PRI",Canada,US & Canada,Asset Manager,Asset Manager,Medium-large,19059.0
NZFT_01955,vanguard group,Vanguard Group,False,"IFRS, PRI",United States of America,US & Canada,Asset Manager,Asset Manager,Large,10100000.0
NZFT_01957,varma mutual pension insurance co.,Varma Mutual Pension Insurance,False,"PCAF, PPCA, PRI",Finland,Western Europe,Asset Owner,Pension Fund,Medium-large,42458.0
NZFT_01958,vbl,VBL,False,,Germany,Western Europe,Asset Owner,Pension Fund,Medium-large,33346.0
NZFT_01959,vbv,VBV - Vorsorgekasse,False,,Austria,Western Europe,Asset Owner,Pension Fund,Medium-small,14975.0
NZFT_01960,"velliv, pension & livsforsikring a/s","Velliv, Pension & Livsforsikring A/S",False,"PAAO, CIC, PRI",Denmark,Western Europe,Asset Owner,Pension Fund,Medium-large,51111.0
NZFT_01961,ventura county employees retirement association (vcera),Ventura County Employees Retirement Association (VCERA),False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,7448.0
NZFT_01962,veritas asset management llp,Veritas Asset Management Llp,False,"NZAM, PRI",United Kingdom,Western Europe,Asset Manager,Asset Manager,Medium-large,24492.0
NZFT_01963,veritas capital,Veritas Capital,False,PRI,United States of America,US & Canada,"PE, VC, and Hedge Fund",Private Equity and Venture Capital,Medium-large,18950.0
NZFT_01964,veritas investment partners (uk) limited,Veritas Investment Partners (UK) Limited,False,,United Kingdom,Western Europe,Asset Manager,Asset Manager,Medium-large,24500.0
NZFT_01966,vermont state employees retirement system (vsers),Vermont State Employees Retirement System (VSERS),False,,United States of America,US & Canada,Asset Owner,Pension Fund,Medium-small,6686.0
NZFT_01967,versorgungswerk der rechtsanwälte b-w,Versorgungswerk Der Rechtsanwälte B-W,False,,Germany,Western Europe,Asset Owner,Pension Fund,Medium-small,5017.0
NZFT_01969,versorgungswerk ärztekammer hamburg,Versorgungswerk Ärztekammer Hamburg,False,,Germany,Western Europe,Asset Owner,Pension Fund,Medium-small,9096.0
NZFT_01971,victorian funds management corporation (vfmc),Victorian Funds Management Corporation (VFMC),False,PRI,Australia,Other Oceania,Asset Owner,Sovereign Wealth Fund,Medium-large,52000.0
NZFT_01972,victory capital,Victory Capital,False,PRI,United States of America,US & Canada,Asset Manager,Asset Manager,Large,171930.0
NZFT_01975,vinci partners,Vinci Partners,False,,Brazil,Latin America & Caribbean,Asset Manager,Asset Manager,Medium-large,56930.0
NZFT_01976,virgin money uk plc,Virgin Money UK,False,PCAF,United Kingdom,Western Europe,Bank,Universal Bank,Large,111950.0
